area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
2.070716723,7.192218686,9.283748022,36,24,18,10,8,2,0,0,0,0,25,18,21,11,10,8,2,3,0,0,0
0.718150855,4.643800152,6.304662583,46,24,23,5,1,1,0,0,0,0,33,27,19,14,4,3,0,0,0,0,0
0.331148518,3.751778855,4.124356819,54,26,15,5,0,0,0,0,0,0,51,29,13,5,1,1,0,0,0,0,0
0.498606389,4.878610093,5.309988163,39,38,16,2,4,1,0,0,0,0,39,31,17,7,5,1,0,0,0,0,0
1.153377768,7.697244493,8.829338661,36,26,13,13,6,4,0,0,0,0,30,23,20,12,6,3,2,2,0,0,0
3.757536207,9.163119886,10.54098439,24,22,18,20,5,6,2,1,0,0,24,19,17,16,8,4,5,2,2,1,0
3.56600177,7.643647669,8.910360657,26,27,20,11,9,2,1,2,1,0,23,18,22,14,8,9,3,2,0,1,0
4.49070966,8.64579752,10.69087693,26,24,16,12,12,3,4,0,1,0,14,28,18,16,6,4,7,4,0,0,0
3.719014158,8.426540792,11.1928766,22,24,21,14,8,5,1,4,1,0,17,17,13,17,10,12,6,6,0,1,0
2.316071289,6.254201835,8.496876374,25,39,19,7,7,3,0,0,0,0,24,21,24,7,12,8,4,0,0,0,0
2.054782861,6.517724228,7.442679875,38,22,21,10,3,3,1,0,0,1,24,28,19,15,11,1,0,2,0,0,0
0.897101769,3.937237828,5.125061079,49,34,13,3,1,0,0,0,0,0,45,23,14,16,1,0,1,0,0,0,0
0.384484565,4.754596576,5.043208519,45,33,11,8,2,0,1,0,0,0,43,28,16,7,6,0,0,0,0,0,0
0.643918734,4.842194635,5.415607769,43,33,16,4,2,0,0,1,1,0,40,27,15,11,5,2,0,0,0,0,0
1.177503216,5.309190516,6.996777696,45,28,17,5,2,1,0,0,0,0,42,19,16,16,2,2,1,0,0,0,0
3.340748723,7.858701749,10.27536326,30,23,16,17,8,2,0,2,0,0,16,28,11,17,14,7,3,2,0,0,0
2.886633514,8.497988679,10.19346339,23,28,26,11,3,5,2,0,0,0,23,16,23,13,11,5,4,3,0,0,0
3.377333629,9.621405883,10.62977528,24,19,11,19,14,6,2,2,1,0,23,9,19,19,10,8,5,4,0,1,0
4.250763054,9.91140645,13.11088903,23,24,21,10,6,5,6,2,1,0,25,11,15,14,8,10,3,4,3,2,0
2.218916285,6.736173022,9.073645601,39,26,11,9,9,3,1,0,1,0,24,26,16,10,8,9,2,0,3,1,0
2.049190808,5.917441863,9.10702203,41,23,21,8,4,0,0,2,0,0,20,25,18,15,12,3,3,1,1,0,0
0.736025126,4.212538804,4.84996406,54,28,12,3,0,1,2,0,0,0,48,21,20,7,3,1,0,0,0,0,0
0.436277717,4.02167934,4.743959868,56,20,18,1,4,1,0,0,0,0,54,20,16,5,3,0,0,0,0,2,0
0.768153085,5.687431901,5.920531326,48,31,11,6,2,0,0,0,0,0,49,22,17,5,3,2,0,0,0,0,0
0.929864604,4.81373168,6.382699508,43,28,20,7,1,1,0,0,0,0,31,34,12,10,8,4,1,0,0,0,0
3.495305073,8.376301832,10.19335333,25,30,20,12,6,2,3,0,0,0,24,17,23,10,7,12,2,1,0,1,0
3.484469739,8.30915586,10.21577102,29,25,18,13,3,2,5,1,0,0,23,20,16,14,8,4,8,1,4,0,0
3.872779189,7.821696333,9.413711661,30,16,20,16,8,7,2,1,0,0,26,15,15,18,12,5,5,2,2,0,0
3.495694864,8.334802212,10.12796126,26,23,22,15,4,6,2,0,0,0,19,14,20,20,10,7,4,3,2,1,0
2.339222649,7.345244321,9.084709208,34,18,20,13,8,3,2,1,1,0,28,16,17,16,6,9,3,2,2,0,0
2.558357747,4.940062202,7.26071236,42,30,19,4,3,2,0,0,0,0,30,23,24,12,6,1,3,0,0,0,0
0.954319915,5.019152999,5.849177922,48,28,12,8,0,0,2,1,0,1,39,20,22,12,6,1,0,0,0,0,0
0.371366939,3.689223963,4.203571685,60,26,7,6,1,0,0,0,0,0,53,23,15,9,0,0,0,0,0,0,0
0.560913931,4.323508179,5.33556397,45,33,16,6,0,0,0,0,0,0,46,26,11,14,1,1,0,0,0,0,0
1.754053711,5.824355433,8.372628339,44,32,13,6,2,1,0,0,0,0,27,26,26,8,7,2,1,0,0,0,0
2.828012915,6.26498097,8.894121082,33,30,20,6,4,5,1,0,1,0,28,19,14,14,11,6,4,2,1,0,0
2.599812713,7.724439813,8.944328384,26,28,19,12,12,0,1,0,0,0,21,24,15,14,13,8,3,0,2,0,0
4.027245505,9.730244823,10.78465107,25,16,26,13,8,2,7,0,0,0,19,25,17,9,15,5,5,1,1,0,0
3.980298935,10.51099315,11.10382733,18,23,18,18,9,5,4,2,0,1,24,15,12,12,9,8,11,5,2,2,0
2.039968505,7.019198735,8.212519523,37,28,13,9,6,2,2,0,0,0,22,29,18,9,11,5,5,0,0,1,0
2.354485013,7.324839326,9.328353714,30,34,17,10,4,0,1,1,0,0,26,28,15,12,9,4,1,0,2,0,0
0.903919899,5.330638335,6.093551375,42,26,19,10,2,0,0,0,0,0,32,30,19,11,4,3,0,1,0,0,0
0.396594736,3.650506796,4.843275634,59,27,10,1,1,2,0,0,0,0,41,34,13,9,2,0,0,1,0,0,0
0.506660494,4.135892533,5.771035878,57,23,10,8,1,1,0,0,0,0,34,35,15,6,7,0,3,0,0,0,0
1.137480308,5.602659421,7.069268011,46,31,15,3,0,1,0,0,0,0,35,29,19,6,6,1,0,2,0,0,0
2.959996269,7.008231939,9.157653598,30,26,17,11,10,4,2,0,0,0,22,21,21,11,11,5,3,5,0,1,0
3.428470054,6.935556169,9.592205492,33,20,22,14,6,3,1,1,0,0,25,16,21,12,10,8,2,3,1,0,0
4.056911547,8.223695469,9.229845265,30,18,19,12,10,4,3,3,0,1,21,29,13,9,10,8,4,3,1,0,0
3.791368104,9.430148275,12.02236278,25,20,22,9,11,7,3,1,0,0,18,18,10,16,11,9,10,2,2,0,0
2.295637295,7.509431293,9.369898073,29,30,15,17,4,0,3,0,0,0,24,20,13,19,8,9,1,2,2,0,0
2.338220217,5.921300506,6.908430556,39,24,20,10,3,3,0,1,0,0,37,21,20,9,6,1,5,0,1,0,0
0.912214746,4.80589813,5.908445169,42,33,17,3,3,0,1,1,0,0,33,31,20,8,5,2,0,1,0,0,0
0.337656275,3.252925428,3.77544838,56,33,9,2,0,0,0,0,0,0,52,29,15,4,0,0,0,0,0,0,0
0.368324474,3.586344097,4.053300317,55,32,11,2,0,0,0,0,0,0,52,26,17,5,0,0,0,0,0,0,0
0.921412907,6.723924886,6.874270903,43,24,19,9,1,0,0,0,0,0,32,24,22,13,3,2,3,1,0,0,0
2.898037284,8.544301275,9.287785648,27,19,25,13,7,4,1,1,0,0,28,19,14,12,7,7,10,1,1,0,0
2.550746387,6.527547099,7.863205949,32,31,15,10,7,2,2,0,0,1,28,24,18,8,10,8,3,0,1,0,0
3.710808344,9.280873451,10.06440782,29,20,19,12,9,8,0,0,0,0,28,15,15,12,12,7,2,5,1,0,0
3.744469703,8.512352159,11.07951621,15,34,23,10,5,5,6,2,0,0,9,21,23,17,10,8,3,2,6,1,0
2.123806581,7.578519057,8.211942089,30,21,25,10,7,3,2,0,0,1,20,33,17,11,5,7,3,4,0,0,0
2.129866673,6.786088363,8.91932646,39,25,21,9,1,1,0,0,0,1,29,22,23,8,7,4,4,0,0,1,0
0.790874001,3.931248302,5.360080841,54,30,7,7,2,0,0,0,0,0,39,31,15,6,7,2,0,0,0,0,0
0.299266108,3.433635198,3.775749597,57,33,5,3,2,0,0,0,0,0,57,24,11,8,0,0,0,0,0,0,0
0.51343659,4.489885366,5.36127578,46,30,16,4,2,1,1,0,0,0,38,35,16,5,3,2,1,0,0,0,0
1.323681969,4.907936173,6.93512875,49,28,14,5,1,1,0,0,0,1,36,29,19,9,3,0,1,0,1,0,0
3.617931306,6.506656511,9.637398174,33,27,16,13,7,3,1,0,0,0,26,20,19,10,8,7,5,2,0,1,0
3.056403549,7.175809408,9.392433005,32,20,19,10,15,4,0,0,0,0,22,20,13,18,15,7,0,3,2,0,0
4.710545941,8.723407578,10.21024814,30,22,15,17,9,4,1,0,0,0,22,20,15,17,12,7,2,1,0,0,0
3.827154255,8.237164239,9.951194291,21,28,20,12,7,7,2,2,1,0,24,17,14,13,14,6,8,1,1,2,0
2.870820249,8.301603881,10.94812871,32,22,21,9,5,7,1,1,0,0,17,21,24,14,10,4,3,4,1,0,0
2.831778629,8.137043678,9.671474408,27,23,22,12,8,3,1,2,0,0,23,18,21,16,12,4,3,0,0,1,0
1.011080826,3.804367639,4.990700822,49,35,14,1,1,0,0,0,0,0,37,33,24,3,3,0,0,0,0,0,0
0.415122723,3.477485641,4.812780871,55,30,11,4,0,0,0,0,0,0,41,35,17,3,3,1,0,0,0,0,0
0.471476019,4.289246835,5.3813679,47,34,14,4,0,1,0,0,0,0,40,28,17,10,5,0,0,0,0,0,0
0.984344884,6.169806933,7.578160327,44,30,14,8,1,0,1,0,0,0,31,26,16,16,8,1,0,0,0,0,0
2.97556771,7.535924353,10.98350411,29,20,20,15,11,1,2,1,0,1,19,20,14,12,12,9,6,4,1,2,0
3.029360058,8.337339918,9.281187244,18,29,22,14,8,5,4,0,0,0,26,18,18,11,14,6,0,4,2,0,0
3.343417372,8.54491982,9.968847947,28,34,17,4,5,5,2,0,1,1,24,21,19,7,6,11,5,1,3,0,0
4.270977153,9.238831714,11.1104629,19,25,15,15,12,6,5,3,0,0,16,18,19,13,15,2,4,6,6,1,0
2.093626563,6.268472471,8.898778821,30,32,15,14,9,0,0,0,0,0,20,25,18,16,8,6,4,3,0,0,0
1.920237961,5.932329754,7.70509243,33,31,19,8,6,3,0,0,0,0,28,21,21,16,7,2,3,2,0,0,0
0.850894426,5.370109616,6.667616315,44,28,15,6,4,1,1,0,0,1,30,21,23,16,7,2,0,1,0,0,0
0.396147931,3.509944888,4.616130997,53,32,12,2,1,0,0,0,0,0,44,28,21,6,1,0,0,0,0,0,0
0.49580419,4.4451079,5.151819061,46,31,16,3,3,1,0,0,0,0,46,24,13,7,8,1,1,0,0,0,0
0.843357637,4.557953693,6.355420176,45,34,10,8,1,1,1,0,0,0,32,34,13,11,6,2,0,0,2,0,0
3.419198222,7.215369407,10.16842607,30,25,18,17,6,1,0,1,0,0,17,21,21,13,16,7,1,1,0,0,0
3.01599764,9.23042364,10.66184683,28,26,12,17,5,3,2,0,1,3,23,13,17,19,10,6,3,3,2,1,0
3.661146193,9.045925257,9.807677901,27,16,19,19,7,5,3,2,0,0,25,13,17,14,16,3,8,4,0,0,0
4.232841487,7.727571503,11.22915981,27,29,16,9,8,7,2,0,1,1,20,21,14,11,10,7,6,3,3,3,0
2.308829537,7.512647565,9.548910709,29,23,22,12,9,3,0,0,0,1,16,26,17,15,11,9,4,1,0,1,0
2.334147903,6.518163043,7.696324545,36,20,28,10,1,3,0,0,0,0,30,23,16,14,9,3,3,1,1,0,0
0.959239056,4.826187997,6.47753543,45,33,11,4,4,3,0,0,0,0,31,27,20,12,7,2,1,0,0,0,0
0.371725274,3.421584569,4.399868774,58,29,9,4,0,0,0,0,0,0,52,19,19,8,2,0,0,0,0,0,0
0.446582288,3.966888897,4.997203345,51,28,16,5,0,0,0,0,0,0,35,33,26,4,2,0,0,0,0,0,0
0.977483514,5.683880207,6.673309483,47,26,11,8,6,0,0,0,0,0,35,27,15,12,6,3,0,0,1,0,0
3.298875839,8.105469848,10.41707021,30,27,17,14,8,0,0,2,0,0,21,25,18,12,9,9,0,3,0,0,0
2.746413865,6.937680046,8.863454815,34,28,16,9,3,5,2,0,0,2,25,21,18,15,7,7,4,1,0,0,0
4.138039386,10.32581141,11.76659512,21,17,24,17,6,6,6,1,0,0,14,26,16,13,12,6,6,2,2,1,0
4.330800927,8.990861962,11.19784522,17,32,22,11,7,5,1,1,0,0,13,27,17,12,9,5,7,2,2,4,0
2.563151252,6.580942794,7.818696925,24,38,24,9,1,2,0,0,0,1,20,30,27,13,4,4,0,0,0,0,0
0.969158561,4.324038816,4.990215713,47,30,14,7,2,0,0,0,0,0,37,33,19,9,2,0,0,0,0,0,0
0.342461236,3.416345733,3.903769378,58,34,3,3,2,0,0,0,0,0,56,31,7,4,0,1,1,0,0,0,0
0.705103869,4.895576408,4.708800506,43,29,21,2,3,2,0,0,0,0,47,30,15,3,1,3,0,1,0,0,0
1.249195621,4.851109667,5.825760566,43,30,16,5,6,0,0,0,0,0,39,29,15,8,6,2,1,0,0,0,0
3.970766097,9.583402137,11.09186978,23,21,21,11,9,6,3,3,0,1,22,13,16,17,11,5,5,6,3,1,0
3.955947665,7.650269653,8.734258382,25,23,22,13,12,2,2,0,1,0,28,21,17,10,4,10,6,3,1,0,0
4.565909618,7.767214014,8.312213743,32,27,12,10,9,4,2,2,0,0,26,20,23,7,11,6,5,1,0,1,0
6.304787309,10.73977405,13.15717771,22,17,22,12,8,8,3,5,0,1,15,15,13,24,8,10,0,8,1,1,0
3.957315712,7.75140993,9.487576107,29,25,22,10,5,6,0,1,0,0,18,27,20,16,4,8,0,5,0,0,0
3.02072567,8.537675299,8.143169791,29,27,21,8,8,1,1,0,1,1,26,18,32,7,8,2,3,0,2,0,0
1.170445463,4.321818827,4.91003941,45,30,23,2,0,0,0,0,0,0,38,30,23,9,0,0,0,0,0,0,0
0.561436186,3.535417863,4.505413275,56,29,14,1,0,0,0,0,0,0,46,26,19,7,2,0,0,0,0,0,0
0.652494716,4.653733304,4.905619803,41,31,18,7,3,0,0,0,0,0,44,28,18,7,2,1,0,0,0,0,0
1.778353016,7.238447219,7.999042317,42,27,17,10,0,0,0,0,0,0,31,28,23,9,4,1,0,0,0,0,0
3.848034984,7.093002976,8.551965188,35,22,19,11,7,2,3,0,0,1,26,20,17,17,8,5,5,1,0,1,0
3.871572007,8.828971725,9.351920956,30,21,16,19,5,5,0,0,0,1,26,16,21,14,7,5,6,3,0,1,0
4.295623894,10.0788665,9.444735089,18,21,18,13,11,6,5,5,1,2,27,13,16,14,12,9,7,1,1,0,0
6.385221448,11.25109423,13.18686466,30,15,18,14,7,8,2,1,1,0,18,17,18,16,8,8,4,3,2,1,0
3.011624815,6.977152186,8.268136738,40,15,21,6,11,3,2,0,1,0,22,26,13,23,8,3,2,2,1,0,0
2.361997283,6.52357184,7.908051961,38,30,10,11,4,1,4,1,0,0,29,19,18,18,8,6,1,0,0,0,0
1.031598713,4.371310289,5.131048323,48,30,17,4,1,0,0,0,0,0,36,34,18,8,3,1,0,0,0,0,0
0.368326184,4.336597673,4.189558158,57,22,14,2,1,2,1,1,0,0,48,29,19,2,1,1,0,0,0,0,0
0.593188492,3.955557564,4.639756855,55,24,15,5,0,1,0,0,0,0,42,25,28,5,0,0,0,0,0,0,0
1.342431981,5.995573382,6.563185501,44,32,10,8,1,1,0,0,0,0,33,33,21,5,3,1,0,0,0,1,0
4.625076859,8.288720155,10.02282502,35,20,21,9,7,3,2,1,0,0,24,23,16,13,5,10,2,4,0,1,0
3.523363728,7.200843251,7.919845705,27,26,23,11,8,3,1,0,0,0,29,26,12,13,8,6,4,1,0,0,0
5.012990471,12.38514221,12.04980282,19,20,18,15,9,5,4,2,2,0,21,17,11,22,7,5,5,4,3,1,0
5.710959048,9.993456843,11.5265203,21,23,25,6,15,3,3,1,0,1,22,13,20,11,12,8,8,3,0,0,0
3.220310845,6.712605431,8.225111585,31,27,20,9,9,2,1,1,0,0,27,18,23,11,11,3,4,2,1,0,0
2.842560001,6.81431138,7.960318881,35,26,18,5,9,5,1,0,0,1,32,19,18,14,7,4,4,0,1,0,0
1.356403298,3.354229619,4.209742451,63,22,11,4,0,0,0,0,0,0,55,23,16,3,1,2,0,0,0,0,0
0.376120031,3.294603883,3.999198871,62,22,13,3,0,0,0,0,0,0,47,35,14,2,2,0,0,0,0,0,0
0.648376743,3.75565806,4.491124581,65,17,9,7,0,1,1,0,0,0,49,26,17,5,1,1,1,0,0,0,0
1.482074465,6.710724154,7.390784879,36,25,18,16,3,0,0,0,0,0,31,16,26,15,7,1,2,0,0,2,0
3.887619679,8.296432304,9.798969172,29,25,13,22,5,4,0,0,0,0,23,25,17,13,8,6,6,0,0,0,0
4.071631404,8.975251559,10.05172568,25,26,20,9,9,6,1,2,0,0,25,24,14,12,7,12,0,1,1,1,0
4.086641449,7.809125578,9.760128977,30,23,16,13,6,9,2,0,0,0,20,17,20,13,14,9,3,3,1,0,0
5.948447361,9.589612417,10.11386714,21,22,19,17,10,2,1,4,0,2,22,28,12,10,11,4,6,4,1,0,0
3.433149663,6.726833968,9.272793278,27,31,18,12,7,2,3,0,0,0,28,16,18,12,9,8,4,2,1,1,0
2.764376713,6.307411201,7.466220696,28,34,18,11,6,3,0,0,0,0,29,23,18,13,11,5,0,1,0,0,0
1.093774324,3.788384158,4.740698044,50,33,13,3,1,0,0,0,0,0,45,26,21,5,3,0,0,0,0,0,0
0.363472166,3.675888625,4.098383028,59,23,12,6,0,0,0,0,0,0,52,29,12,4,3,0,0,0,0,0,0
0.660028519,4.979407908,4.975036128,41,30,19,7,2,1,0,0,0,0,34,37,18,11,0,0,0,0,0,0,0
1.400663299,5.745749338,6.986425473,44,27,20,3,1,0,1,0,0,2,40,26,10,14,5,2,0,0,0,0,0
4.115117699,8.318265052,9.6295105,32,25,23,9,3,1,3,0,1,0,23,24,21,10,8,4,3,3,2,0,0
4.623100263,8.800764984,9.944055897,22,27,20,13,6,6,1,0,0,2,22,25,14,14,10,6,4,1,0,1,0
5.291135332,10.3278685,9.766329333,28,23,18,15,3,3,3,0,1,0,30,25,15,10,4,2,6,1,1,0,0
5.435144794,8.610627366,10.39303438,27,23,14,13,14,5,1,1,0,0,16,20,21,15,12,7,4,0,2,1,0
3.480669835,7.247798095,8.629589603,35,19,18,13,8,3,2,1,0,1,16,35,16,13,6,6,6,0,2,0,0
2.833213,7.173151418,7.276486475,38,25,20,8,4,1,1,0,0,0,34,25,15,15,7,1,1,0,0,0,0
1.325556153,4.884187686,5.238890511,49,24,15,8,4,0,0,0,0,0,42,26,14,12,2,4,0,0,0,0,0
0.497304657,4.088644965,4.091788415,48,35,11,5,0,0,1,0,0,0,52,27,15,4,2,0,0,0,0,0,0
0.60387388,4.527631208,5.003506898,45,31,14,8,2,0,0,0,0,0,39,26,27,5,3,0,0,0,0,0,0
1.194291257,5.693253341,6.118089371,40,32,16,5,3,2,0,0,0,0,37,27,15,12,5,2,2,0,0,0,0
3.681220831,7.882914852,8.912966194,27,29,18,8,6,3,5,2,0,2,22,19,22,17,7,8,1,2,2,0,0
3.474920543,6.672596441,8.580729399,35,29,16,9,3,3,1,2,1,0,23,26,18,16,8,3,2,0,1,0,0
3.952589373,8.493880866,9.121221221,18,30,23,10,7,3,5,2,1,1,21,18,30,8,9,4,6,2,2,0,0
5.932861306,11.44633568,12.07099103,25,16,13,14,16,6,4,0,1,0,14,24,17,13,9,4,6,6,1,4,0
3.313535877,6.565802286,8.292570659,31,29,18,11,7,3,1,0,0,0,23,27,14,15,10,6,4,1,0,0,0
2.486181171,6.866544627,6.994899578,31,28,22,12,3,0,0,0,0,1,33,18,22,15,8,1,2,0,1,0,0
1.110722152,4.272444519,5.382641246,47,36,10,4,1,0,1,1,0,0,34,37,20,6,1,0,0,1,1,0,0
0.388193641,3.396968023,3.883081249,57,33,8,1,1,0,0,0,0,0,51,33,11,4,0,1,0,0,0,0,0
0.714171507,4.853008975,5.399086916,42,35,16,5,0,0,0,0,1,0,44,23,19,10,0,2,1,0,1,0,0
1.333068543,5.746850182,7.395087246,44,27,18,3,4,2,0,0,0,0,34,31,12,9,7,3,2,0,0,0,0
4.041883147,8.499534221,9.436936965,29,27,15,14,7,5,1,0,0,0,27,20,17,12,7,9,5,1,0,0,0
3.563046098,7.788868769,8.269509966,28,21,22,15,4,3,5,0,1,1,25,18,22,18,8,3,5,1,0,0,0
4.379850838,9.288709433,8.682357436,29,15,18,10,15,5,1,2,3,2,29,16,20,11,12,4,3,3,2,0,0
5.867078338,9.320363333,10.22207076,23,22,23,9,8,9,2,2,0,0,23,18,16,14,8,8,5,4,3,0,0
3.425861883,7.122231421,8.773999236,32,25,19,12,7,2,1,0,0,0,23,21,12,18,19,3,1,2,0,1,0
3.668927537,7.350779637,8.694591025,29,28,19,13,7,1,1,0,0,0,26,21,20,19,6,5,1,0,0,0,0
1.436780528,3.934251982,4.596944557,54,29,10,7,0,0,0,0,0,0,45,31,15,7,2,0,0,0,0,0,0
0.455189392,3.345817506,3.948806002,59,31,7,3,0,0,0,0,0,0,51,30,14,4,0,1,0,0,0,0,0
0.664215578,4.613894978,5.0037598,46,32,13,4,2,2,1,0,0,0,43,36,11,5,3,0,0,0,0,0,0
1.344020942,6.210987584,6.469637811,43,18,21,6,6,4,0,0,0,0,33,32,16,9,5,2,1,2,0,0,0
3.832840226,7.780418428,9.711707051,28,26,23,8,8,4,1,0,0,0,18,29,18,11,9,7,6,0,0,0,0
3.063059239,9.449905099,9.123854502,27,21,17,17,6,3,3,1,2,1,25,22,14,16,12,6,0,2,0,1,0
4.088737073,8.005777473,9.091276117,25,25,21,11,10,4,1,0,1,0,19,24,23,12,10,3,3,3,2,1,0
5.278606933,10.28133758,11.82248391,19,21,30,10,6,6,3,1,1,0,14,24,14,11,13,8,9,3,1,0,0
3.24064284,7.642787708,9.237087356,30,23,20,16,4,2,2,1,0,1,24,19,18,11,14,10,2,1,0,0,0
2.60648775,7.095304838,7.618747717,42,23,18,6,5,0,1,1,1,0,26,31,20,9,4,3,3,1,1,0,0
1.253706205,4.693824029,5.048014216,43,33,13,7,4,0,0,0,0,0,39,29,20,9,3,0,0,0,0,0,0
0.437769336,3.551144254,3.67499017,54,32,12,2,0,0,0,0,0,0,59,24,12,4,1,0,0,0,0,0,0
0.733864751,3.770947574,5.260555272,57,20,19,4,0,0,0,0,0,0,39,29,19,9,4,0,0,0,0,0,0
1.140743324,5.066323044,5.850285371,41,32,16,7,2,2,0,0,0,0,42,20,20,8,6,4,0,0,0,0,0
3.903613543,6.911008197,8.817095442,31,24,21,14,5,4,1,0,0,0,22,25,22,9,7,7,3,2,3,0,0
3.79324597,10.15586286,10.22996327,29,29,12,6,6,6,3,3,0,1,21,27,14,12,7,7,3,2,4,1,0
4.443785862,7.161133439,8.369716483,33,24,15,15,6,3,2,1,0,1,24,20,20,14,14,3,4,1,0,0,0
5.654068837,10.41881333,11.01313905,17,27,18,7,7,12,6,2,2,1,18,23,16,9,7,13,6,3,1,3,0
3.407422521,6.290920877,8.561538326,33,27,20,12,3,4,1,0,0,0,21,24,18,16,10,6,5,0,0,0,0
3.117279104,7.269992362,7.835968427,39,24,14,10,8,0,2,0,1,0,25,31,18,6,10,7,1,1,0,0,0
1.469746659,4.822859026,4.828908173,49,29,14,4,0,2,0,0,1,0,46,31,12,5,5,1,0,0,0,0,0
0.556066822,4.116399677,4.537405574,48,33,11,6,2,0,0,0,0,0,45,33,10,8,4,0,0,0,0,0,0
0.635015721,4.497638833,5.21251336,42,37,13,8,0,0,0,0,0,0,46,20,21,10,3,0,0,0,0,0,0
1.170788679,5.915507231,6.744828665,43,31,13,9,2,0,0,0,0,0,40,24,18,6,3,4,1,1,1,1,0
3.435087583,7.19887559,8.773805407,32,19,22,14,7,2,2,2,0,0,23,23,17,10,15,8,1,1,2,0,0
3.635892855,7.746302273,8.413539661,29,26,17,13,3,7,1,2,0,0,28,22,15,13,8,6,5,3,0,0,0
4.599112189,7.186099432,8.720135239,29,21,21,15,11,2,1,0,0,0,21,22,21,14,9,8,3,2,0,0,0
5.085456868,9.179906839,10.19233909,21,21,24,9,9,8,3,2,3,0,19,16,27,11,9,8,1,3,2,2,0
4.009821279,6.410183284,9.23710165,30,27,21,14,5,1,2,0,0,0,22,21,21,14,11,5,1,1,0,2,0
3.318608086,7.883054727,7.801171658,33,29,18,9,2,2,3,0,0,1,37,17,22,11,0,7,3,0,1,0,0
1.285054841,4.727845821,5.348650585,48,27,14,7,4,0,0,0,0,0,42,21,23,9,3,2,0,0,0,0,0
0.538113999,3.763084456,3.94245405,57,27,11,1,2,2,0,0,0,0,56,23,16,3,1,1,0,0,0,0,0
0.717071253,4.511557855,5.420546756,52,24,15,6,2,1,0,0,0,0,37,29,24,6,1,2,1,0,0,0,0
1.146242311,5.111629672,5.971013705,51,21,10,15,2,0,0,0,0,0,40,18,22,14,4,1,0,0,1,0,0
4.125355544,7.486996856,9.227054742,32,22,22,9,5,8,1,0,0,0,26,16,23,10,8,7,6,1,2,1,0
4.23319244,8.463109348,9.691645158,29,23,19,14,8,2,0,2,1,0,21,18,22,18,12,2,4,0,0,1,0
5.814041274,10.26990904,11.3367842,20,17,16,19,9,9,4,3,0,0,19,14,24,22,9,2,2,1,1,2,0
5.586794297,8.926315247,10.58010154,21,24,13,19,12,5,4,1,1,0,23,18,9,16,12,9,7,1,2,3,0
3.447442651,7.35882466,8.8119645,30,26,15,16,6,3,2,1,0,0,25,19,18,13,13,6,1,4,1,0,0
2.852588905,6.416869479,7.676535708,29,32,20,12,2,2,0,2,0,0,28,23,21,15,7,2,0,1,1,1,0
1.678015759,4.893426062,6.38977313,40,33,19,4,4,0,0,0,0,0,31,26,22,14,5,2,0,0,0,0,0
0.471926123,3.017509469,3.652837966,60,32,6,1,1,0,0,0,0,0,51,35,13,1,0,0,0,0,0,0,0
0.629246011,4.399536875,4.654751676,47,27,20,4,1,0,1,0,0,0,42,31,19,7,0,1,0,0,0,0,0
1.322702713,5.401755228,6.797866699,42,32,15,7,2,0,0,0,0,0,33,27,20,10,6,1,0,1,0,0,0
4.021541268,7.899436251,9.524750352,33,19,21,13,7,2,1,2,0,0,25,17,15,18,7,7,6,2,2,0,0
3.227257069,5.818784391,7.340023906,39,22,17,14,7,1,0,0,0,0,29,21,21,19,5,2,2,1,0,0,0
3.901909902,7.702571954,7.973710739,30,26,15,8,13,3,2,1,0,1,22,27,22,9,12,6,1,1,0,0,0
5.339884435,8.804498723,10.07885134,28,20,14,16,6,10,2,2,0,1,19,20,19,14,10,8,5,2,1,1,0
3.951068414,8.155041642,9.703825383,31,19,24,14,7,1,2,0,0,0,23,23,13,16,10,9,2,2,0,0,0
2.709153408,6.793867519,7.714870175,38,28,14,7,9,2,0,0,0,0,35,22,11,13,8,8,1,1,0,0,0
1.494395366,4.622208314,6.066793872,45,26,20,7,1,1,0,0,0,0,39,22,20,11,4,2,2,0,0,0,0
0.44473323,3.882196455,4.482177328,57,26,11,5,1,0,0,0,0,0,47,29,14,7,2,0,1,0,0,0,0
0.85148347,4.766705076,5.461827839,44,33,11,8,2,2,0,0,0,0,41,25,18,12,2,1,1,0,0,0,0
1.176115073,6.104469349,6.608134708,35,29,20,8,4,1,0,1,0,0,40,23,12,16,4,3,0,0,0,0,0
3.691491343,7.365911807,8.856234396,32,23,22,13,2,3,3,0,1,0,22,18,20,18,11,6,4,0,0,1,0
4.55839629,8.526192659,10.07842103,24,26,23,8,10,5,0,0,2,0,26,18,22,9,12,4,2,2,1,1,0
4.91098888,9.321010408,10.20239038,24,27,15,14,10,4,4,0,0,0,21,18,19,17,10,6,5,2,0,0,0
6.116599412,8.152530853,10.46631565,33,15,16,13,11,7,3,1,1,0,14,18,23,14,12,9,3,6,1,0,0
4.535467311,9.808062146,11.28277284,28,28,15,13,9,1,2,0,0,0,26,16,18,11,14,4,3,2,2,0,0
3.364668701,5.968289132,8.523090078,29,36,23,5,2,4,1,0,0,0,22,23,23,11,12,4,3,0,1,0,0
2.037385021,4.384477316,5.581956603,45,35,13,4,1,2,0,0,0,0,35,35,16,10,2,0,2,0,0,0,0
0.569591381,3.700326285,4.79990662,59,25,9,6,0,1,0,0,0,0,42,31,20,5,1,1,0,0,0,0,0
