feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,label
325,39,43,35,26,18,7,5,2,0,1
443,31,17,5,2,2,0,0,0,0,1
329,46,46,40,17,10,6,4,2,0,1
428,42,23,5,2,0,0,0,0,0,1
303,58,49,39,29,16,1,3,2,0,1
432,32,25,5,3,2,1,0,0,0,1
369,48,22,30,21,6,2,1,1,0,1
461,17,10,8,4,0,0,0,0,0,1
187,46,62,55,72,38,20,15,4,1,1
254,63,56,51,35,22,9,9,1,0,1
341,38,40,36,27,7,5,4,1,1,1
442,29,21,8,0,0,0,0,0,0,1
332,61,39,36,17,12,1,1,0,1,1
438,26,28,4,3,0,0,0,1,0,1
376,41,34,26,15,3,2,1,2,0,1
444,23,17,13,3,0,0,0,0,0,1
332,49,27,29,27,15,12,5,3,1,1
444,33,15,6,2,0,0,0,0,0,1
304,57,45,45,32,7,4,4,2,0,1
448,27,15,8,1,1,0,0,0,0,1
360,54,38,23,13,10,1,1,0,0,1
436,20,28,11,2,2,1,0,0,0,1
352,73,38,29,6,2,0,0,0,0,1
475,18,4,3,0,0,0,0,0,0,1
410,44,30,8,6,1,1,0,0,0,1
434,31,23,9,2,1,0,0,0,0,1
349,44,51,35,16,3,2,0,0,0,1
455,30,7,3,2,2,0,1,0,0,1
371,48,44,24,12,0,1,0,0,0,1
471,11,11,7,0,0,0,0,0,0,1
405,32,30,20,11,2,0,0,0,0,1
429,45,20,3,2,1,0,0,0,0,1
298,70,63,42,19,7,1,0,0,0,1
323,61,61,34,11,4,5,1,0,0,1
378,41,36,26,16,3,0,0,0,0,1
479,12,8,1,0,0,0,0,0,0,1
356,56,45,26,15,1,1,0,0,0,1
472,16,9,1,1,1,0,0,0,0,1
374,56,42,17,10,1,0,0,0,0,1
423,49,20,7,1,0,0,0,0,0,1
331,64,49,33,14,5,3,1,0,0,1
465,22,10,2,1,0,0,0,0,0,1
359,53,44,31,7,6,0,0,0,0,1
445,32,15,5,1,1,1,0,0,0,1
413,44,23,7,10,1,1,1,0,0,1
485,11,2,0,1,0,1,0,0,0,1
389,47,43,11,6,3,1,0,0,0,1
450,23,18,4,4,1,0,0,0,0,1
322,79,50,37,8,1,3,0,0,0,1
455,17,14,12,2,0,0,0,0,0,1
380,56,32,28,2,1,1,0,0,0,1
427,33,23,8,7,2,0,0,0,0,1
284,62,75,39,26,6,2,5,1,0,1
458,22,13,4,2,1,0,0,0,0,1
388,30,31,34,15,1,1,0,0,0,1
483,8,8,1,0,0,0,0,0,0,1
343,61,36,36,13,10,1,0,0,0,1
392,42,41,17,7,1,0,0,0,0,1
411,26,24,24,11,3,0,0,1,0,1
474,14,8,4,0,0,0,0,0,0,1
381,59,35,16,8,1,0,0,0,0,1
407,48,24,14,2,4,1,0,0,0,1
417,28,32,17,4,2,0,0,0,0,1
443,32,16,9,0,0,0,0,0,0,1
382,61,36,12,6,2,1,0,0,0,1
376,52,24,17,13,11,4,3,0,0,1
328,51,62,36,16,3,1,3,0,0,1
423,44,21,4,3,4,1,0,0,0,1
329,58,53,39,16,1,2,2,0,0,1
336,58,51,27,15,5,5,3,0,0,1
413,41,20,18,8,0,0,0,0,0,1
421,39,24,7,6,2,1,0,0,0,1
386,42,39,19,7,5,0,1,1,0,1
449,25,22,3,0,1,0,0,0,0,1
411,39,37,9,3,1,0,0,0,0,1
475,15,8,1,1,0,0,0,0,0,1
336,53,56,38,15,2,0,0,0,0,1
303,43,47,39,28,18,13,6,2,1,1
420,5,6,6,6,11,13,18,8,6,1
484,4,5,4,0,2,0,1,0,0,1
493,4,0,2,0,1,0,0,0,0,1
180,40,63,35,42,55,35,21,20,8,1
405,10,6,7,7,12,21,16,10,5,1
385,5,10,16,13,18,21,17,12,3,1
499,0,0,1,0,0,0,0,0,0,1
435,6,5,3,12,15,9,6,7,2,1
464,2,0,2,6,5,6,3,10,2,1
488,1,2,1,1,0,2,2,3,0,1
492,5,2,1,0,0,0,0,0,0,1
425,7,6,6,16,15,13,4,6,2,1
482,3,1,1,2,2,2,3,1,3,1
499,0,0,1,0,0,0,0,0,0,1
485,2,2,2,3,3,2,0,0,1,1
430,2,3,5,14,17,16,6,3,4,1
395,12,7,4,22,27,7,8,9,7,1
365,7,8,11,12,30,25,20,16,5,1
498,0,1,1,0,0,0,0,0,0,1
444,1,8,8,7,11,7,11,3,0,1
469,2,1,4,5,3,6,2,4,4,1
396,6,2,6,13,20,25,15,12,5,1
452,8,7,0,12,4,8,5,2,2,1
306,26,21,21,20,27,32,21,16,4,1
496,3,1,0,0,0,0,0,0,0,1
420,3,9,5,14,11,14,11,11,2,1
449,2,0,2,20,12,3,7,3,1,1
497,1,2,0,0,0,0,0,0,0,1
497,1,0,1,1,0,0,0,0,0,1
496,1,2,0,1,0,0,0,0,0,1
497,1,1,1,0,0,0,0,0,0,1
497,2,0,0,0,1,0,0,0,0,1
497,1,1,0,1,0,0,0,0,0,1
461,0,1,4,5,6,8,8,1,5,1
491,0,5,1,1,1,0,1,0,0,1
471,4,1,6,7,3,4,2,2,0,1
454,1,2,3,15,16,4,2,1,2,1
458,2,5,6,6,6,9,5,3,0,1
480,2,5,1,3,3,3,2,1,0,1
419,8,7,5,14,17,13,7,7,2,1
493,5,1,1,0,0,0,0,0,0,1
456,6,7,9,9,3,4,3,2,1,1
495,2,2,0,1,0,0,0,0,0,1
391,13,18,10,14,17,21,6,7,3,1
448,4,4,7,7,10,10,6,4,0,1
483,0,1,1,5,4,1,2,3,0,1
420,1,5,7,12,9,11,17,9,7,1
460,1,3,1,8,6,7,8,4,2,1
466,11,1,0,3,4,4,5,4,2,1
485,3,1,0,2,1,5,1,1,1,1
468,3,3,6,6,2,3,8,0,1,1
494,2,2,0,2,0,0,0,0,0,1
490,2,1,1,2,1,0,0,2,0,1
470,3,3,1,2,4,6,3,5,3,1
456,5,6,6,3,6,4,9,3,0,1
453,6,6,8,16,5,3,2,0,0,1
460,12,5,4,4,4,5,5,1,0,1
441,8,7,6,6,15,11,2,2,1,1
396,10,17,8,13,18,19,8,8,2,1
499,0,1,0,0,0,0,0,0,0,1
443,0,4,5,4,14,15,7,5,2,1
499,1,0,0,0,0,0,0,0,0,1
446,7,4,5,6,15,9,7,1,0,1
498,2,0,0,0,0,0,0,0,0,1
321,15,20,15,26,38,20,29,11,5,1
481,4,1,4,2,5,1,0,2,0,1
309,2,7,15,16,39,34,28,26,20,1
479,3,2,0,4,5,4,3,0,0,1
440,5,11,6,10,6,8,8,6,0,1
500,0,0,0,0,0,0,0,0,0,1
427,5,3,2,14,20,9,9,10,1,1
499,1,0,0,0,0,0,0,0,0,1
272,17,18,14,33,47,38,34,17,10,1
434,6,13,9,5,4,6,12,8,3,1
344,11,13,18,26,36,31,9,10,2,1
499,1,0,0,0,0,0,0,0,0,1
295,5,4,6,19,47,39,40,29,15,1
382,3,4,6,17,38,22,10,12,4,1
409,0,3,0,13,30,17,10,11,3,1
500,0,0,0,0,0,0,0,0,0,1
437,4,5,5,10,12,12,10,4,1,1
462,3,6,1,4,10,4,6,4,0,1
362,8,6,8,24,33,23,20,7,7,1
499,0,0,1,0,0,0,0,0,0,1
493,3,2,0,1,1,0,0,0,0,1
496,2,1,1,0,0,0,0,0,0,1
481,2,1,2,3,4,4,1,2,0,1
482,0,1,2,5,6,2,1,1,0,1
374,4,14,15,21,16,19,24,8,5,1
498,1,1,0,0,0,0,0,0,0,1
392,4,14,4,23,18,14,12,12,6,1
485,1,1,2,1,3,3,2,2,0,1
318,13,20,20,31,36,28,20,11,3,1
398,3,9,13,14,26,12,16,6,3,1
471,1,2,3,5,9,5,1,3,0,1
498,0,1,1,0,0,0,0,0,0,1
449,1,4,9,7,9,7,8,3,2,1
499,1,0,0,0,0,0,0,0,0,1
380,5,7,6,23,20,25,19,11,4,1
463,2,3,2,5,5,8,5,5,2,1
411,2,4,8,12,17,15,15,10,5,1
499,0,0,1,0,0,0,0,0,0,1
481,3,1,0,2,7,2,4,0,0,1
496,3,0,1,0,0,0,0,0,0,1
444,4,5,5,8,14,10,8,1,1,1
423,1,0,4,23,29,6,6,7,0,1
416,3,8,7,7,15,17,15,4,7,1
500,0,0,0,0,0,0,0,0,0,1
387,8,19,10,16,16,19,15,9,1,1
415,14,10,16,14,17,9,4,1,0,1
390,8,4,13,8,23,29,10,11,3,1
498,1,0,0,1,0,0,0,0,0,1
492,4,2,1,1,0,0,0,0,0,1
442,35,13,9,1,0,0,0,0,0,1
496,2,2,0,0,0,0,0,0,0,1
426,37,27,7,2,1,0,0,0,0,1
495,4,1,0,0,0,0,0,0,0,1
458,22,14,4,1,1,0,0,0,0,1
497,2,1,0,0,0,0,0,0,0,1
427,40,26,6,1,0,0,0,0,0,1
497,3,0,0,0,0,0,0,0,0,1
421,32,32,12,3,0,0,0,0,0,1
496,4,0,0,0,0,0,0,0,0,1
440,25,26,9,0,0,0,0,0,0,1
451,28,10,7,4,0,0,0,0,0,1
473,14,12,0,0,1,0,0,0,0,1
486,7,1,6,0,0,0,0,0,0,1
424,33,29,10,4,0,0,0,0,0,1
474,14,8,2,2,0,0,0,0,0,1
418,57,21,4,0,0,0,0,0,0,1
456,18,15,10,0,1,0,0,0,0,1
417,35,35,10,3,0,0,0,0,0,1
480,10,6,4,0,0,0,0,0,0,1
430,40,23,6,1,0,0,0,0,0,1
493,5,1,0,0,1,0,0,0,0,1
391,62,37,6,2,1,1,0,0,0,1
390,43,33,24,7,1,2,0,0,0,1
405,40,30,19,4,0,2,0,0,0,1
486,7,3,4,0,0,0,0,0,0,1
381,60,40,13,5,0,0,1,0,0,1
495,3,2,0,0,0,0,0,0,0,1
475,14,7,3,1,0,0,0,0,0,1
465,22,10,3,0,0,0,0,0,0,1
434,35,20,7,2,2,0,0,0,0,1
490,5,3,1,1,0,0,0,0,0,1
430,31,27,11,1,0,0,0,0,0,1
362,40,35,20,19,20,4,0,0,0,1
387,38,52,15,6,1,1,0,0,0,1
470,11,8,5,5,1,0,0,0,0,1
384,54,40,14,4,3,1,0,0,0,1
461,28,8,1,2,0,0,0,0,0,1
378,50,53,15,3,1,0,0,0,0,1
385,35,42,28,4,6,0,0,0,0,1
379,62,44,15,0,0,0,0,0,0,1
455,21,13,6,3,0,0,2,0,0,1
385,46,48,15,4,0,1,1,0,0,1
497,3,0,0,0,0,0,0,0,0,1
427,42,23,6,2,0,0,0,0,0,1
493,3,3,1,0,0,0,0,0,0,1
422,39,29,7,1,1,0,0,1,0,1
497,3,0,0,0,0,0,0,0,0,1
421,44,25,9,1,0,0,0,0,0,1
471,18,10,1,0,0,0,0,0,0,1
401,42,38,15,3,1,0,0,0,0,1
487,9,3,0,1,0,0,0,0,0,1
412,38,38,11,1,0,0,0,0,0,1
482,12,3,3,0,0,0,0,0,0,1
407,38,33,19,2,1,0,0,0,0,1
488,10,2,0,0,0,0,0,0,0,1
457,31,9,3,0,0,0,0,0,0,1
491,6,3,0,0,0,0,0,0,0,1
458,20,19,1,1,0,1,0,0,0,1
481,14,4,1,0,0,0,0,0,0,1
449,25,14,10,2,0,0,0,0,0,1
427,29,21,7,10,4,2,0,0,0,1
425,31,24,13,5,2,0,0,0,0,1
482,14,4,0,0,0,0,0,0,0,1
455,26,12,6,1,0,0,0,0,0,1
487,11,1,1,0,0,0,0,0,0,1
437,29,24,7,2,1,0,0,0,0,1
490,7,2,1,0,0,0,0,0,0,1
458,21,15,6,0,0,0,0,0,0,1
477,10,10,2,1,0,0,0,0,0,1
452,27,18,1,2,0,0,0,0,0,1
496,3,1,0,0,0,0,0,0,0,1
460,24,14,2,0,0,0,0,0,0,1
439,24,29,7,1,0,0,0,0,0,1
458,21,18,3,0,0,0,0,0,0,1
463,23,11,3,0,0,0,0,0,0,1
420,45,24,6,1,3,1,0,0,0,1
455,26,14,5,0,0,0,0,0,0,1
448,32,12,7,1,0,0,0,0,0,1
407,49,30,10,3,0,1,0,0,0,1
412,43,27,13,3,0,0,2,0,0,1
456,22,15,4,3,0,0,0,0,0,1
448,37,10,3,1,1,0,0,0,0,1
457,17,19,7,0,0,0,0,0,0,1
426,37,32,4,1,0,0,0,0,0,1
455,25,12,6,1,0,1,0,0,0,1
435,40,16,7,2,0,0,0,0,0,1
441,34,16,4,3,1,1,0,0,0,1
437,27,24,10,2,0,0,0,0,0,1
467,21,10,1,1,0,0,0,0,0,1
445,23,22,4,5,1,0,0,0,0,1
470,21,4,4,0,1,0,0,0,0,1
459,16,18,7,0,0,0,0,0,0,1
474,15,6,5,0,0,0,0,0,0,1
465,19,10,5,0,1,0,0,0,0,1
453,29,11,6,1,0,0,0,0,0,1
438,37,13,8,3,1,0,0,0,0,1
434,35,21,7,3,0,0,0,0,0,1
433,38,18,9,1,1,0,0,0,0,1
470,14,7,6,2,1,0,0,0,0,1
448,20,25,7,0,0,0,0,0,0,1
420,38,28,10,2,1,1,0,0,0,1
449,27,20,4,0,0,0,0,0,0,1
459,22,15,4,0,0,0,0,0,0,1
459,24,13,4,0,0,0,0,0,0,1
434,35,21,6,4,0,0,0,0,0,1
460,27,11,1,1,0,0,0,0,0,1
459,27,7,4,2,1,0,0,0,0,1
451,32,11,4,2,0,0,0,0,0,1
293,54,74,24,27,19,3,5,1,0,1
438,35,17,7,1,1,0,0,1,0,1
416,9,15,12,10,15,11,2,7,2,1
500,0,0,0,0,0,0,0,0,0,1
476,8,5,3,2,0,1,1,2,0,1
477,7,5,5,4,1,0,0,1,0,1
202,17,31,54,46,32,43,34,32,7,1
437,13,5,10,5,7,8,7,7,1,1
496,2,0,0,2,0,0,0,0,0,1
487,6,4,0,0,1,1,1,0,0,1
451,2,14,5,6,11,2,4,2,3,1
496,1,1,2,0,0,0,0,0,0,1
444,9,9,13,3,2,8,9,1,1,1
469,5,6,3,5,7,2,2,0,1,1
496,2,0,2,0,0,0,0,0,0,1
491,3,2,1,1,1,0,0,1,0,1
374,5,5,13,12,22,20,21,19,5,1
465,9,11,6,4,4,0,0,0,1,1
477,4,2,0,4,3,1,4,4,1,1
482,9,4,2,0,0,1,2,0,0,1
386,7,11,15,20,17,13,14,12,5,1
450,19,12,4,3,6,3,2,0,1,1
494,1,0,0,1,0,2,1,1,0,1
497,1,1,1,0,0,0,0,0,0,1
438,2,7,6,5,8,7,8,12,5,1
493,7,0,0,0,0,0,0,0,0,1
488,3,2,1,1,3,0,1,1,0,1
480,1,3,6,3,1,2,1,1,2,1
471,2,2,5,8,7,2,2,1,0,1
497,2,0,0,1,0,0,0,0,0,1
470,3,2,2,5,4,8,4,2,0,1
468,1,1,4,8,4,5,5,3,1,1
500,0,0,0,0,0,0,0,0,0,1
459,4,5,7,6,7,4,6,1,1,1
441,6,7,8,11,6,10,7,2,2,1
489,3,1,2,2,2,1,0,0,0,1
426,5,10,15,19,11,11,2,1,0,1
432,6,6,11,17,16,5,6,0,1,1
408,13,9,9,12,14,10,10,9,3,1
486,1,1,3,2,0,0,1,4,1,1
359,14,24,13,18,18,18,17,7,11,1
440,8,9,9,11,7,2,7,4,3,1
484,0,6,5,2,0,2,1,0,0,1
475,8,3,5,2,2,2,2,1,0,1
497,2,0,0,0,0,1,0,0,0,1
443,14,14,12,4,6,4,1,2,0,1
466,1,1,2,5,8,5,3,6,3,1
489,4,0,1,2,1,2,0,1,0,1
497,2,0,0,1,0,0,0,0,0,1
464,5,4,5,5,7,4,3,3,0,1
395,5,10,12,19,23,18,7,6,4,1
495,1,2,1,1,0,0,0,0,0,1
295,20,40,30,24,21,33,19,9,6,1
453,12,7,5,3,10,6,2,0,2,1
455,2,0,3,6,3,5,8,9,8,1
482,8,3,3,2,0,1,1,0,0,1
469,2,3,1,4,8,4,6,1,2,1
478,7,4,3,3,2,1,0,0,2,1
460,6,2,7,4,5,7,4,4,1,1
489,2,2,1,0,5,0,1,0,0,1
493,3,0,1,0,1,1,0,1,0,1
461,4,3,7,11,6,3,2,1,2,1
471,2,4,1,4,2,4,5,3,2,1
482,3,5,1,2,4,2,1,0,0,1
497,3,0,0,0,0,0,0,0,0,1
455,5,3,12,12,7,2,2,1,0,1
499,1,0,0,0,0,0,0,0,0,1
490,7,1,0,1,0,1,0,0,0,1
308,4,7,19,65,36,21,20,13,5,1
460,2,5,11,4,5,4,7,2,0,1
405,2,3,4,9,15,22,20,14,6,1
478,3,2,3,9,3,2,0,0,0,1
391,19,24,18,6,12,5,8,11,6,1
404,25,14,18,7,6,8,7,8,3,1
374,4,10,19,11,15,17,10,15,18,1
467,3,4,4,6,6,4,0,4,1,1
494,1,4,0,0,1,0,0,0,0,1
467,3,4,5,6,3,4,1,2,3,1
447,2,1,4,7,15,5,12,5,2,1
498,2,0,0,0,0,0,0,0,0,1
469,7,3,8,5,5,1,2,0,0,1
496,1,2,0,1,0,0,0,0,0,1
418,3,9,12,8,9,17,12,8,4,1
432,9,15,7,9,6,11,3,5,1,1
455,9,5,3,7,3,3,7,6,2,1
473,5,6,3,2,6,1,1,1,2,1
414,5,3,3,12,14,20,16,8,5,1
494,2,1,1,1,0,1,0,0,0,1
319,24,16,20,20,29,23,21,17,9,1
464,5,3,4,7,6,2,4,1,1,1
297,5,19,17,15,24,40,31,27,18,1
455,7,2,5,10,5,10,3,3,0,1
484,2,1,1,1,2,4,0,1,2,1
475,4,3,5,3,6,1,1,1,1,1
496,2,1,0,1,0,0,0,0,0,1
491,3,2,0,2,0,2,0,0,0,1
390,4,12,20,13,17,10,12,13,9,1
482,10,4,3,1,0,0,0,0,0,1
352,1,18,16,15,29,22,23,19,3,1
479,4,3,6,5,2,0,0,0,1,1
459,1,3,4,4,6,4,8,8,0,1
492,4,1,2,0,1,0,0,0,0,1
422,2,3,0,7,8,12,18,14,12,1
472,10,5,4,2,1,4,1,0,0,1
404,8,12,8,18,15,9,19,5,1,1
407,12,8,15,22,14,8,2,8,3,1
447,0,1,3,2,8,9,12,6,9,1
477,3,4,1,3,6,5,0,1,0,1
462,7,3,1,2,7,4,4,5,5,1
477,7,1,4,4,3,2,1,0,0,1
479,0,4,1,3,3,2,2,3,3,1
496,1,1,1,1,0,0,0,0,0,1
463,2,6,9,6,5,4,5,0,0,1
452,4,9,8,7,7,5,6,2,0,1
421,33,25,13,6,1,1,0,0,0,1
476,14,5,3,1,1,0,0,0,0,1
372,51,31,19,13,12,0,1,0,1,1
444,35,18,2,0,0,0,1,0,0,1
358,53,38,21,12,13,3,2,0,0,1
438,30,24,2,4,0,1,1,0,0,1
296,60,52,33,25,12,9,9,2,2,1
190,45,43,50,53,53,40,15,9,2,1
410,41,27,17,3,2,0,0,0,0,1
467,23,7,2,1,0,0,0,0,0,1
388,49,27,23,11,0,2,0,0,0,1
479,15,4,2,0,0,0,0,0,0,1
341,59,55,24,10,7,3,0,1,0,1
469,17,8,4,2,0,0,0,0,0,1
322,60,52,24,22,14,4,1,1,0,1
367,47,40,21,12,6,3,3,1,0,1
323,57,35,38,24,15,4,4,0,0,1
417,52,21,7,3,0,0,0,0,0,1
325,70,49,24,14,7,4,5,2,0,1
402,49,26,13,7,3,0,0,0,0,1
340,57,45,24,15,11,5,1,2,0,1
420,38,23,13,3,2,1,0,0,0,1
366,42,39,28,14,6,4,1,0,0,1
492,5,3,0,0,0,0,0,0,0,1
335,63,39,32,22,6,3,0,0,0,1
403,57,28,7,4,0,1,0,0,0,1
382,46,35,17,15,2,2,1,0,0,1
476,19,4,1,0,0,0,0,0,0,1
393,47,28,17,13,2,0,0,0,0,1
468,22,9,0,0,0,1,0,0,0,1
369,49,37,20,15,4,3,2,1,0,1
480,16,4,0,0,0,0,0,0,0,1
381,50,30,22,9,3,3,1,1,0,1
467,26,6,1,0,0,0,0,0,0,1
367,54,43,18,11,5,1,1,0,0,1
434,38,23,3,1,0,1,0,0,0,1
324,75,60,28,6,3,2,1,1,0,1
449,32,12,7,0,0,0,0,0,0,1
343,58,51,26,16,5,1,0,0,0,1
428,29,28,9,4,2,0,0,0,0,1
375,29,45,26,14,6,2,2,0,1,1
418,44,15,18,2,0,2,1,0,0,1
345,44,43,34,15,10,7,2,0,0,1
417,46,26,3,4,1,2,1,0,0,1
354,54,43,24,13,6,4,2,0,0,1
413,47,27,9,2,1,0,0,1,0,1
362,51,38,28,12,3,1,4,1,0,1
425,44,22,6,1,2,0,0,0,0,1
304,63,37,38,25,18,6,7,2,0,1
344,26,34,23,22,27,15,6,1,2,1
329,52,56,31,17,9,6,0,0,0,1
382,36,32,23,12,9,1,5,0,0,1
363,43,40,16,15,13,6,3,1,0,1
358,40,42,35,14,7,1,2,1,0,1
320,73,46,30,13,10,5,2,1,0,1
422,42,26,8,1,0,1,0,0,0,1
414,43,29,9,4,1,0,0,0,0,1
443,17,18,13,6,1,2,0,0,0,1
357,76,48,14,4,0,1,0,0,0,1
435,23,19,16,5,0,2,0,0,0,1
296,93,48,34,14,8,5,2,0,0,1
423,36,22,12,7,0,0,0,0,0,1
422,32,29,10,5,2,0,0,0,0,1
447,26,10,11,3,2,0,0,1,0,1
377,63,30,24,2,1,0,3,0,0,1
447,21,17,9,3,2,1,0,0,0,1
335,79,55,17,6,3,3,1,0,1,1
463,18,6,7,3,3,0,0,0,0,1
315,72,61,31,13,3,5,0,0,0,1
427,34,20,12,4,2,1,0,0,0,1
313,76,60,29,8,8,3,3,0,0,1
393,29,29,23,18,7,1,0,0,0,1
375,59,29,26,7,2,0,1,0,1,1
427,25,25,14,6,2,1,0,0,0,1
360,61,44,19,12,4,0,0,0,0,1
418,27,22,17,8,5,1,2,0,0,1
388,68,32,8,2,1,1,0,0,0,1
456,13,20,7,3,1,0,0,0,0,1
399,44,28,20,8,1,0,0,0,0,1
441,19,20,6,11,1,1,0,0,1,1
339,65,57,21,11,4,1,2,0,0,1
428,23,27,15,6,1,0,0,0,0,1
322,80,58,22,14,3,1,0,0,0,1
450,20,14,11,4,1,0,0,0,0,1
404,51,31,9,1,2,1,1,0,0,1
461,13,13,9,4,0,0,0,0,0,1
416,51,22,5,3,2,0,1,0,0,1
470,17,9,2,1,0,0,1,0,0,1
340,69,52,25,6,4,3,1,0,0,1
438,22,19,16,5,0,0,0,0,0,1
408,51,24,9,3,3,1,0,1,0,1
435,21,27,8,7,2,0,0,0,0,1
355,43,58,28,11,2,2,1,0,0,1
440,19,19,20,2,0,0,0,0,0,1
375,59,37,16,6,4,1,2,0,0,1
444,21,22,8,5,0,0,0,0,0,1
352,65,43,20,9,6,5,0,0,0,1
436,24,16,14,8,1,1,0,0,0,1
404,47,25,12,6,2,1,2,1,0,1
457,19,13,9,1,0,0,1,0,0,1
385,57,32,14,8,3,1,0,0,0,1
447,22,19,9,2,1,0,0,0,0,1
250,73,68,51,31,14,9,4,0,0,1
410,29,36,14,8,1,2,0,0,0,1
407,40,34,9,8,1,1,0,0,0,1
434,32,15,10,8,1,0,0,0,0,1
359,66,45,15,8,3,3,1,0,0,1
453,22,12,8,4,1,0,0,0,0,1
344,71,50,19,10,2,2,2,0,0,1
465,15,9,6,3,1,0,1,0,0,1
281,68,71,45,19,10,4,1,1,0,1
434,32,20,10,1,1,2,0,0,0,1
482,5,3,3,1,0,4,1,0,1,1
497,1,1,1,0,0,0,0,0,0,1
406,14,15,7,16,15,6,7,7,4,1
461,2,6,4,3,1,4,9,6,3,1
422,0,1,0,13,27,7,12,12,4,1
462,6,5,8,1,3,3,4,5,2,1
408,4,6,6,22,20,10,10,8,6,1
464,0,5,3,9,8,8,1,1,1,1
237,19,28,34,34,46,31,30,27,8,1
429,4,5,12,12,11,6,12,7,2,1
498,0,2,0,0,0,0,0,0,0,1
405,6,6,13,20,15,16,9,8,1,1
311,4,10,12,20,24,33,34,29,21,1
496,0,1,2,0,0,1,0,0,0,1
478,2,1,0,3,4,5,2,4,1,1
446,4,4,9,13,5,5,7,5,0,1
499,1,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
365,5,15,15,22,18,23,14,13,10,1
495,1,2,0,0,2,0,0,0,0,1
416,3,1,6,5,8,15,22,16,4,1
489,4,2,1,2,0,2,0,0,0,1
463,4,8,6,5,3,4,1,4,1,1
464,1,2,14,7,4,5,2,0,1,1
497,3,0,0,0,0,0,0,0,0,1
498,0,1,1,0,0,0,0,0,0,1
417,2,11,11,13,10,9,13,9,4,1
473,12,5,0,3,2,2,1,0,1,1
470,3,3,3,2,3,5,7,2,2,1
493,1,2,3,0,0,0,1,0,0,1
500,0,0,0,0,0,0,0,0,0,1
481,0,1,1,3,5,3,5,1,0,1
469,5,8,0,6,7,4,0,0,1,1
481,2,3,1,1,1,2,1,4,3,1
492,1,2,2,1,2,0,0,0,0,1
445,5,7,12,8,7,4,5,3,3,1
474,2,1,2,5,5,3,4,4,0,1
494,2,2,2,0,0,0,0,0,0,1
461,3,2,2,8,7,4,4,7,2,1
499,0,1,0,0,0,0,0,0,0,1
494,2,1,0,2,0,0,1,0,0,1
488,6,5,1,0,0,0,0,0,0,1
452,6,7,8,7,6,5,5,1,1,1
480,7,5,2,2,0,3,1,0,0,1
494,0,1,1,1,0,0,1,1,1,1
489,1,0,2,3,0,1,2,2,0,1
499,0,0,1,0,0,0,0,0,0,1
452,3,10,4,10,10,3,3,2,1,1
342,6,9,7,21,20,18,29,27,12,1
489,2,0,1,2,4,1,0,1,0,1
491,0,0,3,3,2,0,1,0,0,1
495,1,2,2,0,0,0,0,0,0,1
398,6,15,8,11,17,15,14,11,3,1
498,1,0,1,0,0,0,0,0,0,1
471,1,1,1,4,6,4,6,2,3,1
438,12,8,7,2,8,7,6,8,4,1
422,7,14,10,6,10,6,11,7,5,1
297,15,24,30,30,32,18,23,14,15,1
469,3,3,3,5,4,5,3,1,3,1
456,4,2,6,9,0,10,8,1,4,1
476,3,5,7,4,2,0,1,1,1,1
409,47,20,14,6,1,2,0,0,1,1
494,1,3,2,0,0,0,0,0,0,1
460,4,11,9,1,5,6,3,1,0,1
496,1,3,0,0,0,0,0,0,0,1
480,11,2,2,1,0,0,0,1,3,1
497,0,1,1,1,0,0,0,0,0,1
483,2,1,2,1,3,2,2,3,0,1
478,4,2,3,2,4,2,2,0,1,1
486,3,4,2,2,3,0,0,0,0,1
408,1,2,7,9,12,17,30,10,2,1
451,4,3,5,3,10,10,6,5,2,1
440,4,7,8,9,4,7,9,7,3,1
403,8,17,19,7,8,11,11,11,4,1
499,0,0,1,0,0,0,0,0,0,1
469,0,3,5,4,9,6,2,0,2,1
487,0,3,5,0,0,3,0,1,1,1
416,21,14,19,4,9,9,4,2,2,1
495,1,2,0,1,1,0,0,0,0,1
472,2,3,4,3,4,3,3,3,3,1
496,1,2,1,0,0,0,0,0,0,1
456,2,4,4,6,7,3,3,10,4,1
357,11,12,19,17,23,19,15,14,11,1
469,4,2,3,4,4,6,2,4,2,1
490,1,0,1,7,1,0,0,0,0,1
473,8,9,2,5,1,1,0,1,0,1
471,1,4,2,2,2,7,4,5,1,1
466,5,4,2,6,3,4,4,3,2,1
493,1,3,1,2,0,0,0,0,0,1
464,2,7,5,2,6,8,4,2,0,1
478,4,8,0,3,1,1,2,3,0,1
469,2,3,2,8,6,5,2,0,2,1
453,2,5,8,3,5,7,5,11,1,1
465,4,0,2,3,5,7,4,5,4,1
437,13,11,8,7,7,5,7,3,1,1
342,5,13,14,16,28,38,22,10,11,1
460,0,1,3,1,8,13,5,5,4,1
395,10,15,15,10,13,10,13,8,8,1
457,6,6,8,3,4,3,6,4,2,1
423,2,5,3,6,12,16,22,4,5,1
455,3,2,9,6,8,5,6,3,2,1
431,7,7,7,3,12,12,9,8,3,1
486,3,1,2,2,3,2,1,0,0,1
473,0,0,2,6,7,5,4,2,1,1
495,2,3,0,0,0,0,0,0,0,1
328,25,22,20,16,15,31,15,12,15,1
473,3,4,6,4,4,2,3,0,0,1
343,7,9,15,22,24,30,28,11,5,1
